2710 128;
11111111111110111111111101111111111111110110000011111011100000011111111000001111111111111111000011111110001111111111111111111111;206056
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000011111000000000000001111111111111111110000000000001111111111111101111111;201698
11111111011110111111110001111111111111110110000000000000000000011111111111111111111001111111000000000001101111111111111101111111;198307
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;197642
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111111101111111111111110110000011111011100000000000000000001111111001111111000011110000011111111111111101111111;198189
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;194740
11111111011110111111110001111111111111110110000000000000000000011111111111111111111111111111000000000001101111111111111101111111;205519
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201606
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;195214
11111111011110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;204334
11111111011110111111110001111111111111110110000000000000000000011111111111111111111111111111000000000001101111111111111101111111;205519
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;199403
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111110;204846
11111111011110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;198637
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111111;204855
11111111111110111111110001111111111111110110000000000000000000011111111111111111111001111111000000000001101111111111111101111111;199626
11111111111110111111110011111111111111110111110000000000000000000000000000001111111111111111001100000000001111111111111101111111;199716
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111110;195066
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111110;196998
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;194888
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000011111111111111101111111;194055
11111111011110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;204334
11111111011110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;198637
11111111111110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;194928
11111111111110111111000001111111111111110110000011111000000000011100000100001111111001111100000011001110001111111111111101111111;194479
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;194265
11111111011110111111111101111111111111110110000011111111100000011111111000001111111001111111000011111110001111111111111101111111;204527
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000011111111111111101111111;193436
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;194740
11111111011110111111110001111111111111110110000011111000000000000000000000001111111111111111000011000000001111111111111101111111;202087
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201606
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201606
11111111011110111111111111111111111111110111111111111011100000000000000000001111111111111111001111110000001111111111111111111111;222885
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;194740
11111111111110111111111101111111111111110110000011111011100000011111111000001111111111111111000011111110001111111111111111111111;206758
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111111;205108
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111111101111111111111110110000011111111100000011111111000001111111001111111000011111110001111111111111101111111;204527
11111111111110111111110001111111111111110110000000000000000000011111111111111111111001111111000000000001101111111111111101111111;201902
11111111011110111111111101111111111111110110000000000011011111000000000000001111111111111111110000110000001111111111111101111111;208800
11111111111110111111110001111111111111110110000000000000011111000000000000001111111111111111110000000000001111111111111101111111;197394
11111111011110111111110001111111111111110110000000000000000000011111111111111111111111111111000000000001101111111111111101111111;205519
11111111111110111111110001111111111111110110000011111000000000000000000000001111111111111111000011000000001111111111111101111111;196665
00011111011110111111000001111100000000000000000000000000000000011100000111111111100000011100000000000001101000000111111101100001;115076
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;192418
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111110;195074
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000011111111111111101111110;194645
11111111111110111111110001111111111111110110000000000000011111000000000000001111111111111111110000000000011111111111111101111111;195269
11111111111110111111111101111111111111110110000011111011100000011111111000001111111111111111000011111110001111111111111111111111;205375
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201733
11111111011110111111111111111111111111110111111100000011011111000000000000001111111111111111111100110000001111111111111101111111;213252
11111111111110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111111;198366
11111111111110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111111111111;202386
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201813
11111111111110111111111101111111111111110110000011111011100000011111111000001111111111111111000011111110001111111111111111111111;204975
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;194553
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111111;204855
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;195872
11111111011110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;204334
11111111111110111111110011111111111111110111110000000000000000011111111000001111111111111111001100001110001111111111111101111111;202650
11111111011110111111110001111111111111110110000011111000000000000000000000001111111111111111000011000000001111111111111101111111;196781
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111110;195712
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000011111111111111101111110;195907
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201606
11111111111110111111111101111111111111110110000011111011100000011111111000001111111111111111000011111110001111111111111111111111;206423
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;197356
00011111011110111111001101111100000000000000000011100111000000000000000000001111100000011100000011110000001000000111111101100001;117115
11111111111110111111000001111111111111110110000000000000000000011111111111111111111001111100000000000001101111111111111101111111;198200
11111111111110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111111111111;202593
11111111111110111111110001111111111111110110000000000000011111000000000000001111111111111111110000000000011111111111111101111111;196155
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111111110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;199449
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111111;192725
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;201949
11111111111110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111110;205431
11111111011110111111111111111111111111110111111111111011011111000000000000001111111111111111111111110000001111111111111111111111;228457
11111111011110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;204334
11111111111110111111000001111111111111110110000000000000000000011111111111111111111001111100000000000001101111111111111101111111;197030
11111111011110111111110001111111111111110110000011111000000000000000000000001111111111111111000011000000001111111111111101111111;196941
11111111111110111111110011111111111111110111111100000000000000011111111000001111111001111111001100001110001111111111111111111110;204242
11111111011110111111110011111111111111110111110000000000000000000000000000001111111001111111001100000000001111111111111101111111;199162
11111111011110111111110001111111111111110110000000000000000000011111111111111111111111111111000000000001101111111111111101111111;205519
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;192645
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;192354
11111111111110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111110;200082
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;194918
11111111011110111111111101111111111111110110000000000011000000011111111100001111111111111111000000111110001111111111111101111111;208466
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;197356
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111111;193124
11111111111110111111110011111111111111110111110000000000000000011111111000001111111111111111001100001110001111111111111101111111;202650
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;201949
11111111111110111111110001111111111111110110000000000000000000011111111111111111111001111111000000000001101111111111111101111111;204524
11111111111110111111111111111111111111110111110011111011100000000000000000001111111001111111001111110000001111111111111111111111;225136
11111111111110111111110001111111111111110110000000000000011100111111111111111111111001111111110000000001101111111111111101111111;203479
11111111111110111111110011111111111111110111110000000000000000011111111000001111111111111111001100001110001111111111111101111111;202204
11111111011110111111111101111111111111110110000011111111100000011111111000001111111001111111000011111110001111111111111101111111;204285
11111111011110111111111101111111111111110110000011111011111111011111111100001111111111111111110011111110001111111111111101111111;229635
11111111011110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;198637
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;199403
11111111111110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;202045
11111111011110111111110001111111111111110110000000000000000000011111111111111111111111111111000000000001101111111111111101111111;205519
11111111111110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111110;198493
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111110;197652
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111110;196328
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;194895
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;194250
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111110;204870
11111111011110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;204334
11111111011110111111110001111111111111110110000000000000000000011111111111111111111111111111000000000001101111111111111101111111;205519
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;201949
11111111111110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;202125
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;195545
11111111111110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111111;199148
11111111111110111111111111111111111111110111111100000011000000000000000000001111111111111111001100110000001111111111111111111111;228259
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;195207
11111111111110111111110011111111111111110111111100000000000000000000000000001111111111111111001100000000001111111111111111111111;203819
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;196061
00011111011110111111000001111100000000000000000000000000011100100000000000001111100000011100110000000000001000000111111101100001;113559
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111111110111111111111111111111111110111110011111011011111011111111000001111111111111111111111111110001111111111111101111111;230706
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201893
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111110;194888
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000011111111111111101111110;196226
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;194553
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111111;192805
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111111111111111111111110111110011111011000000000000000000001111111111111111001111110000001111111111111101111111;204212
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;195199
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111111;192432
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000011111111111111101111110;193356
11111111011110111111111101111111111111110110000011111111100000011111111000001111111001111111000011111110001111111111111101111111;204285
11111111011110111111110001111111111111110110000000000000011100100000000000001111111001111111110000000000001111111111111101111111;193760
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;192645
11111111111110111111111101111111111111110110000011111011100000011111111000001111111111111111000011111110001111111111111111111111;206423
11111111111110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;193867
11111111011110111111110001111111111111110110000011111000000000011111111000001111111111111111000011001110001111111111111101111111;212814
11111111011110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;204254
11111111111110111111110011111111111111110111111100000000000000011111111000001111111001111111001100001110001111111111111111111110;205247
11111111111110111111111101111111111111110110000011111011100000011111111000001111111111111111000011111110001111111111111111111111;205295
11111111111110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111110;201071
11111111011110111111111101111111111111110110000011111011100000000000000000001111111001111111000011110000011111111111111111111111;204697
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111111;192497
11111111111110111111110011111111111111110111111111111000011111000000000000001111111001111111111111000000001111111111111101111110;202760
11111111011110111111111101111111111111110110000011111011100000000000000000001111111001111111000011110000011111111111111101111111;198189
11111111111110111111110011111111111111110111111100000000000000011111111111111111111111111111001100001111101111111111111111111111;223055
11111111111110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;202515
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;192352
11111111011110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111111;198190
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111110;207791
11111111111110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111111111111;202843
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;201949
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111110;204535
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111110;205181
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201733
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;201949
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;198637
11111111011110111111111101111111111111110110000011111011100000000000000000001111111001111111000011110000011111111111111101111111;198189
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111111;192417
11111111111110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111111111111;203250
11111111011110111111111101111111111111110110000011111111100000011111111000001111111001111111000011111110001111111111111101111111;204687
11111111011110111111110011111111111111110111110000000000011111011111111000001111111111111111111100001110001111111111111101111111;209537
11111111011110111111111101111111111111110110000011111011100000000000000000001111111001111111000011110000011111111111111101111111;198189
11111111011110111111111101111111111111110110000011111111100000011111111000001111111001111111000011111110001111111111111101111111;204367
11111111111110111111111101111111111111110110000011111011100000011111111000001111111001111111000011111110001111111111111111111110;204846
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201606
11111111011110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111111;200834
11111111111110111111110011111111111111110111111100000000000000011111111000001111111001111111001100001110001111111111111111111110;204585
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;197356
11111111111110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;199027
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;195394
11111111011110111111110001111111111111110110000011111100000000000000000000001111111001111111000011000000001111111111111101111111;199601
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;198637
11111111111110111111110011111111111111110111110000000000000000011111111000001111111111111111001100001110001111111111111101111111;203185
11111111111110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;202566
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;200789
11111111011110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;198637
11111111011110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;201606
11111111011110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;198637
11111111111110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111111111111;202843
11111111011110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;204334
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;197356
11111111011110111111111101111111111111110110000011111011100000000000000000001111111001111111000011110000011111111111111111111111;204697
11111111011110111111110001111111111111110110000000000000000000011111111000001111111111111111000000001110001111111111111101111111;211064
11111111011110111111110001111111111111110110000000000000000000000000000000001111111111111111000000000000011111111111111101111111;198637
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;195078
11111111011110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000001111111111111101111111;193947
11111111011110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111111;192497
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;199403
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;199732
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111110;192956
11111111011110111111110001111111111111110110000000000000000000011111111111111111111111111111000000000001101111111111111101111111;205519
11111111011110111111110011111111111111110111111100000000000000011111111000001111111111111111001100001110001111111111111101111111;204334
11111111111110111111110011111111111111110111110000000000000000011111111000001111111001111111001100001110001111111111111101111111;203186
11111111011110111111110001111111111111110110000000000000000000011111111111111111111001111111000000000001101111111111111101111111;198387
11111111111110111111110001111111111111110110000000000000011111000000000000001111111111111111110000000000011111111111111101111111;195915
11111111011110111111110001111111111111110110000000000000011111011111111000001111111001111111110000001110001111111111111101111111;199403
11111111011110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111110;205531
11111111111110111111110001111111111111110110000000000000000000000000000000001111111001111111000000000000001111111111111101111111;193036
11111111111110111111110001111111111111110110000000000000000000011111111000001111111001111111000000001110001111111111111101111111;198446
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111110;197014
11111111011110111111110001111111111111110110000000000000000000011111111111111111111001111111000000000001101111111111111101111111;198467
11111111111110111111110001111111111111110110000000000000011111000000000000001111111001111111110000000000011111111111111101111111;195718
11111111011110111111111101111111111111110110000011111111100000011111111000001111111001111111000011111110001111111111111101111111;204285
11111111111110111111111111111111111111110111111111111111111111011111111111111111111001111111111111110001101111111111111111111111;319399
11111111111110111111110011111111111111110111111111111000000000011111111111111111111001111111001111001111101111111111111111111111;224662
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;312218
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;328255
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111101111111;298890
11111111111110111111111111111111111111110111110011111111111111111111111111111111111001111111111111111111101111111111111101111111;310710
11111111111110111111111111111111111111110111110011100111011111111111111111111111111111111111111111110001101111111111111101111111;275043
11111111111110111111111111111111111111110111110011111111111111111111111111111111111111111111111111111111101111111111111111111111;345219
11111111111110111111111111111111111111110111111111111111111111011111111111111111111111111111111111111111101111111111111111111111;255850
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;349980
11111111111110111111111111111111111111110111111111111011111111011111111111111111111001111111111111111111101111111111111111111111;264815
11111111111110111111111111111111111111110111110011111111111111111111111111111111111001111111111111111111101111111111111101111111;287026
11111111111110111111111101111111111111110110000011111011111111000000000000001111111001111111110011110000001111111111111101111111;212940
11111111111110111111111111111111111111110111110011111111111111111111111111111111111111111111111111111111101111111111111111111111;404644
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;382076
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;478779
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;333579
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;433115
11111111111110111111111111111111111111110111111111111111111111011111111111111111111111111111111111111111101111111111111111111111;292568
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;349995
11111111111110111111111111111111111111110111111111111111100000011111111111111111111111111111001111110001101111111111111101111111;235241
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;377692
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;336097
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;348814
11111111111110111111111111111111111111110111111111100111011111111111111111111111111001111111111111111111101111111111111111111111;340331
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111101111111;327347
11111111111110111111111111111111111111110111110011111111111111111111111111111111111111111111111111111111101111111111111101111111;294860
11111111111110111111111101111111111111110110000011111111111111011111111111111111111111111111110011110001101111111111111101111111;231068
11111111111110111111111111111111111111110111111111111011111111111111111111111111111111111111111111110001101111111111111111111111;277672
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;323086
11111111111110111111110011111111111111110111111111111000011111011111111111111111111001111111111111001111101111111111111111111111;245450
11111111111110111111111111111111111111110111111111111111111111111111111111111111111001111111111111111111101111111111111101111111;315054
11111111111110111111111111111111111111110111110011111111111111111111111111111111111111111111111111111111101111111111111101111111;386481
11111111111110111111110011111111111111110111111111111100011111111111111111111111111001111111111111001111101111111111111101111111;280622
11111111111110111111111111111111111111110111111111111011111111111111111111111111111111111111111111111111101111111111111111111111;377369
11111111111110111111111111111111111111110111111111111111111111111111111111111111111001111111111111110001101111111111111111111111;335538
11111111111110111111111111111111111111110111111111111011111111011111111111111111111001111111111111110001101111111111111101111111;257829
11111111111110111111111111111111111111110111111111111111111111111111111111111111111001111111111111111111101111111111111111111111;316134
11111111111110111111111111111111111111110111111111111111011111111111111111111111111001111111111111111111101111111111111111111111;288045
11111111111110111111111111111111111111110111110011111111111111111111111111111111111111111111111111111111101111111111111101111111;287493
11111111111110111111001111111111111111110111110011100111011100111111111111111111111001111100111111111111101111111111111101111111;253495
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;367423
11111111111110111111111111111111111111110111111111111011111111011111111111111111111111111111111111110001101111111111111111111111;262033
11111111111110111111111111111111111111110111110011111111111100111111111111111111111001111111111111111111101111111111111101111111;251853
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;333031
11111111111110111111111111111111111111110111110011111111111100111111111111111111111111111111111111110001101111111111111101111111;241228
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111101111111;472579
11111111111110111111111111111111111111110111110011111011111111111111111111111111111001111111111111111111101111111111111101111111;247762
11111111111110111111111111111111111111110111111111100111011111111111111111111111111111111111111111111111101111111111111101111111;271273
11111111111110111111111111111111111111110111111111111011111111011111111111111111111111111111111111110001101111111111111101111111;252241
11111111111110111111111111111111111111110111111111111011111111111111111111111111111111111111111111111111101111111111111111111111;289351
11111111111110111111111111111111111111110111111111111011111111111111111111111111111001111111111111111111101111111111111111111111;294581
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;368808
11111111111110111111111111111111111111110111110000000011011111111111111111111111111001111111111100110001101111111111111101111111;219533
11111111111110111111111111111111111111110111111111111111111111011111111111111111111001111111111111111111101111111111111111111111;265816
11111111111110111111111111111111111111110111110011100111011111111111111111111111111001111111111111110001101111111111111101111111;271183
11111111111110111111111111111111111111110111110011111111011111011111111111111111111001111111111111110001101111111111111101111111;243810
11111111111110111111111111111111111111110111110011111111111111111111111111111111111111111111111111111111101111111111111101111111;280697
11111111111110111111111111111111111111110111111111111011111111111111111111111111111001111111111111111111101111111111111111111111;299294
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;307073
11111111111110111111111111111111111111110111111111111011111111111111111111111111111111111111111111110001101111111111111101111111;253563
11111111111110111111111111111111111111110111111111111111111111111111111111111111111001111111111111111111101111111111111111111111;367221
11111111111110111111001111111111111111110111111111111011011111011111111000001111111001111100111111111110001111111111111111111111;216773
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;316658
11111111111110111111111111111111111111110111111111111011111111011111111111111111111001111111111111110001101111111111111101111111;237702
11111111111110111111111111111111111111110111110011111011111111111111111111111111111001111111111111110001101111111111111111111111;280958
11111111111110111111111111111111111111110111111111111011100000011111111111111111111111111111001111111111101111111111111111111111;242304
11111111111110111111111111111111111111110111111111111111111111011111111111111111111111111111111111110001101111111111111101111111;236046
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;321695
11111111111110111111111111111111111111110111111111111111111111011111111111111111111111111111111111111111101111111111111111111111;351245
11111111111110111111111111111111111111110111111111111111111111011111111111111111111111111111111111111111101111111111111111111111;353896
11111111111110111111111111111111111111110111110011111011000000011111111111111111111111111111001111111111101111111111111101111111;225578
11111111111110111111111111111111111111110111111111111011111111011111111000001111111001111111111111111110001111111111111101111110;222480
11111111111110111111111111111111111111110111111111111011111111011111111111111111111001111111111111111111101111111111111111111111;238824
11111111111110111111111111111111111111110111111111111011111111011111111111111111111111111111111111110001101111111111111111111111;244144
11111111111110111111111111111111111111110111111111111111111111111111111111111111111001111111111111111111101111111111111111111111;336865
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;304185
11111111111110111111111111111111111111110111110011100111011111111111111111111111111111111111111111111111101111111111111101111111;272775
11111111111110111111110011111111111111110111110000000000011100111111111111111111111001111111111100000001101111111111111101111111;224775
11111111111110111111111111111111111111110111110011111111111111111111111111111111111001111111111111111111101111111111111101111111;271561
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111111111111111;335929
11111111111110111111111111111111111111110111110000000011011111011111111111111111111001111111111100111111101111111111111101111111;222537
11111111111110111111111111111111111111110111111111111111111111111111111111111111111111111111111111110001101111111111111111111111;276367
